地球型惑星が強い磁場を持つために必要な条件は？, 自転が速いことのみ, 岩石質のマントルのみ , 溶けた金属核のみ , 溶けた金属核と適度に速い自転の両方,D
トロヤ群小惑星はどこにあるか？, 小惑星帯の中央 , 地球軌道と交差する軌道上 , 木星を取り囲む。, 木星の軌道に沿って、木星の前後60°に位置する。,D
太陽系星雲に含まれる成分のうち、質量の割合が高いものから低いものまで並べたものはどれか。, 水素化合物 (H2O CH4 NH3) 軽ガス (H He) 金属 岩石 , 水素化合物 (H2O CH4 NH3) 軽ガス (H He) 岩石 金属 , 軽ガス (H He) 水素化合物 (H2O CH4 NH3) 金属 岩石 , 軽ガス (H He) 水素化合物 (H2O CH4 NH3) 金属 岩石,D
ガリレオが望遠鏡を発明したのはいつ？,1409年,1509年,1609年,1709年,C
火星の大気はほとんど二酸化炭素で占められている。なぜ火星は強い温室効果によって温暖化しないのか？, 火星には温室効果を促進するほどの内部熱がないから。, 火星は太陽から遠すぎて温室効果が働かないから。, 温室効果にはオゾン層が必要だが、火星にはそれがないから。, 火星の大気は薄すぎて、大量の熱を閉じ込めることができないから。,D
あなたは、すべての物体の間には力があるという科学的理論を立てた。この力には暗い面と明るい面の両方がある。あなたの理論が正しいと証明されるのはいつか？, あなたや他の多くのジェダイがその仮説を検証したとき。, ジャン・リュック・スカイウォーカーが日中にヨーダを落とし、ヨーダが地面に倒れたとき。, あなたは自分の理論が正しいことを証明することはできず、単に『まだ間違っていると証明されていない』と言えるだけ。,何度も実験を繰り返した後。,C
なぜ天王星と海王星には青いメタン雲があるのに、木星と土星にはないのか？, 木星と土星の暖かい大気温度では、メタンは凝縮して氷にならないから。, 惑星が形成されたとき、木星と土星の半径の太陽系星雲にはメタンは存在しなかったから。, 天王星と海王星の自転が比較的遅いため、メタンが大気中の高いレベルに移動し、凝縮して雲になるから。,メタンは木星と土星の豊富なアンモニア雲と反応し、大気から取り除かれるから。,A
ジャイアント・インパクト仮説の証拠として引用されていないものはどれか？, 地球の大きさに対する月の相対的な大きさは、ほとんどの惑星とその衛星に比べて大きい。, 月面の岩石のほとんどは、地球表面の岩石よりも古い。, 地球の大きさを考慮しても、月の鉄核は地球よりはるかに小さい。, 月はかつて完全に溶けていた。,B
なぜ科学者たちは、火星はかつて温暖で湿潤だったと考えるのか？, 火星には、かつて気候が温暖で湿潤であったことを示唆する火山活動の証拠があるから。, 初期の観測では、水の存在を示す植生パターンや運河のようなものが変化しているように見えたから。, 火星には、かつて地表に液体の水が安定していたのでなければ説明が難しい地質学的特徴が数多くあるから。, すべての惑星は、温暖湿潤気候から始まり、次第に寒冷乾燥気候になる傾向があり、小さな惑星は大きな惑星よりも早く冷え込むから。,C
天文学者は、木星がどのようにして内部熱を発生させていると考えているか？,核融合 ,重力位置エネルギーを熱エネルギーに変える収縮 ,自転速度が速いため内部摩擦 ,化学反応,B
天の川に沿っていない星座はどれか？, ペルセウス座 , はくちょう座 , さそり座 , しし座,D
波長の短いものから長いものへ、電磁波の異なる分類を正しく並べたものはどれか。, 赤外線 可視光線 紫外線 X線 ガンマ線 ラジオ , ラジオ 赤外線 可視光線 紫外線 X線 ガンマ線 , ガンマ線 X線 可視光線 紫外線 赤外線 ラジオ , ガンマ線 X線 紫外線 可視光線 赤外線 ラジオ,D
冥王星が太陽の周りを1周するのにかかる時間は？, 150年 , 200年 , 250年 , 300年,C
火星は将来、人類が探査する場所になるかもしれない。しかし、人類は火星の表面で呼吸することはできないのは、火星の大気の大部分は何で構成されているためか？, 窒素 , アルゴン , メタン , CO2,D
環がある木星型惑星はどれか？, 海王星 , 天王星 , 土星 , 上記すべて,D
天体物理学者は、大きな天体の他に、宇宙から飛来する小さな粒子にも興味を持っている。他の粒子との相互作用が最も弱い粒子はどれか？, μミューオン , 反粒子 , νニュートリノ , πパイ中間子,C
金星の表面はおよそ何年前のもの？," 7億5,000万年", 20億年, 30億年, 45億年,A
なぜ木星型惑星は赤道付近が膨らみ、「つぶれた」ように見えるのか？, 月と環の大きな系が、赤道付近の質量を重力で引き寄せる。, 地球型惑星よりも質量が大きい。, 自転が速いため、赤道付近の質量が外側に飛ばされる。, 内部の熱源が惑星の側面に圧力をかける。,C
天文学者は、木星はどのようにして内部の熱を発生させていると考えているか？,化学ポテンシャルエネルギーを熱エネルギーに変換する発熱化学反応によって ,核融合 ,重力ポテンシャルエネルギーを熱エネルギーに変換する収縮によって,自転速度の速さと自転差による内部摩擦,C
恒星周辺のハビタブルゾーンを定義するものは何か？, 恒星の周囲で、惑星表面に液体の水が存在する可能性のある領域 , 恒星の周囲で、人類が生存できる領域 , 恒星の周囲で、紫外線が惑星表面の生物を破壊しない領域 , 恒星の周囲で、生命が存在する領域,A
なぜケフェイド星は天文学者にとって重要なのか？, 星間質量の測定するため。, 銀河の距離を測定するため。, 銀河のエネルギー密度を測定するため。, 星間密度を測定するため。,B
天文学におけるいわゆるボロメトリック光度とは？, 垂直偏光の波長を積分した光度, 水平偏光の波長を積分した光度, 可視波長を積分した光度, すべての波長を積分した光度,D
天体観測に欠かせない電波望遠鏡。これらの有名な電波望遠鏡のうち、最大のパラボラアンテナを持つものはどれか？, グリーンバンク望遠鏡 , アレシボ望遠鏡 , イェフパトリアRT-70望遠鏡 , エフェルスベルク望遠鏡,B
太陽の表面温度に最も良い近似値はどれか？,6000 K,7000 K,9000 K,13000 K,A
前回のIAACラウンドでは、地球に最も近い恒星（系）としてプロキシマ/アルファ・ケンタウリを取り上げた。２番目に近い恒星（系）はどれか？, ウルフ359 , シリウス , シグニ61 , バーナード星,D
惑星の環はどのようにして作られるのか？, 衝突によって解体された小月から , 衝突によって放出された惑星の破片から , 通り過ぎた彗星から逃げ出した塵粒から , 惑星の形成と同時に太陽系星雲内で降着したものから,A
月の海は何のことか？, 古代のクレーターの多い高地 , 火山カルデラ内の暗い溶岩 , 古い衝突盆地を満たす暗い溶岩 , 月面の明るい領域,C
